,text,date,amusement_parks,ferris_wheels,water_parks,miniature_parks,baths_and_saunas,climbing,stadiums,winter_sports,natural_springs,water,nature_reserves,beaches,railway_stations,dams,mints,mineshafts,science_museums,churches,cathedrals,monasteries,synagogues,hindu_temples,mosques,archaeology,castles,fortified_towers,bunkers,military_museums,battlefields,war_graves,cemeteries,mausoleums,crypts,monuments,tumuluses,wall_painting,fountains,sculptures,gardens_and_parks,archaeological_museums,art_galleries,biographical_museums,history_museums,local_museums,national_museums,fashion_museums,planetariums,zoos,aquariums,skyscrapers,towers,historic_architecture,bridges
42,"Jestem entuzjastą historii i literatury. Moje hobby obejmuje czytanie historycznych książek i literatury pięknej, zwiedzanie miejsc związanych z ważnymi wydarzeniami historycznymi oraz odkrywanie kultury literackiej różnych regionów. Wolny czas najchętniej spędzam w muzeach historycznych, starożytnych bibliotekach i miejscach inspirujących wielkich pisarzy.","{'Data': 'Planuję swoją wycieczkę na październik. Będzie trwała 9 dni, od 10 października do 18 października.'}",1,2,1,1,1,1,1,1,1,2,3,1,3,1,2,2,3,4,5,3,3,2,3,4,5,4,3,3,4,4,3,2,1,4,2,2,1,3,3,4,4,3,5,4,5,3,2,1,1,2,3,5,3
43,"Jestem pasjonatem historii Polski. Moje hobby to zgłębianie dziejów kraju, zwiedzanie miejsc związanych z polską historią, czytanie literatury historycznej oraz eksploracja zabytków. Wolny czas najchętniej spędzam w muzeach historycznych, zamkach, klasztorach, miejscach związanych z polskimi bohaterami oraz śladami ważnych wydarzeń historycznych.","{'Data': 'Planuję swoją wycieczkę na maj. Będzie trwała 10 dni, od 15 maja do 25 maja.'}",1,2,1,1,1,1,1,1,1,3,2,1,3,1,3,2,3,5,5,4,3,1,2,3,5,4,4,5,5,5,4,3,2,4,3,2,1,3,3,3,3,4,5,4,5,3,1,1,1,2,4,5,3
44,"Interesuję się sztuką współczesną i architekturą. Moje hobby to zwiedzanie nowoczesnych galerii sztuki, eksploracja unikalnej architektury oraz uczestnictwo w wydarzeniach artystycznych. Wolny czas najchętniej spędzam w miejscach, gdzie mogę doświadczyć nowatorskich form sztuki i fascynującej architektury.","{'Data': 'Planuję swoją wycieczkę na czerwiec. Będzie trwała 7 dni, od 12 czerwca do 18 czerwca.'}",1,3,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,4,1,3,2,1,5,2,2,1,3,5,1,1,1,5,4,1,3
45,"Jestem entuzjastą kuchni regionalnej i festiwali kulinarnej sztuki. Moje hobby obejmuje odkrywanie smaków tradycyjnych potraw, uczestniczenie w festiwalach kulinarnych oraz degustacje lokalnych specjałów. Wolny czas najchętniej spędzam w autentycznych restauracjach i na lokalnych ryneczkach, gdzie mogę delektować się lokalnymi smakołykami.","{'Data': 'Planuję swoją wycieczkę na wrzesień. Będzie trwała 10 dni, od 5 września do 15 września.'}",2,3,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,4,2,2,1,3,2,1,1,1,2,3,1,2
46,"Jestem zapalonym graczem planszowym i uczestnikiem turniejów gier planszowych. Moje hobby to eksploracja kawiarni planszowych, uczestnictwo w turniejach oraz kolekcjonowanie unikalnych gier. Wolny czas najchętniej spędzam w miejscach, gdzie mogę spotkać innych pasjonatów planszówek i odkryć nowe gry.","{'Data': 'Planuję swoją wycieczkę na weekend w październiku. Będzie trwała 3 dni, od 14 października do 16 października.'}",2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1
47,"Jestem entuzjastą festiwali filmowych i miejsc związanych z kinematografią. Moje hobby to oglądanie różnorodnych filmów, uczestnictwo w festiwalach filmowych oraz zwiedzanie miejsc związanych z historią kina. Wolny czas najchętniej spędzam w kinach, muzeach filmowych oraz na filmowych festiwalach.","{'Data': 'Planuję swoją wycieczkę na maj. Będzie trwała 5 dni, od 20 maja do 25 maja.'}",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1
48,"Jestem entuzjastą skoków narciarskich i polityki. Moje hobby to śledzenie zawodów skoków narciarskich, odwiedzanie skoczni oraz interesowanie się aktualnymi wydarzeniami politycznymi. Wolny czas najchętniej spędzam na stadionach skoków narciarskich oraz uczestniczeniu w debatach politycznych.","{'Data': 'Planuję swoją wycieczkę na styczeń. Będzie trwała 7 dni, od 10 stycznia do 17 stycznia.'}",1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,"Jestem pasjonatem sportu i motoryzacji. Moje hobby to śledzenie różnych dyscyplin sportowych, zwłaszcza motorsportu, oraz eksploracja miejsc związanych z historią motoryzacji. Wolny czas najchętniej spędzam na torach wyścigowych oraz w muzeach motoryzacyjnych, gdzie mogę podziwiać unikalne samochody.","{'Data': 'Planuję swoją wycieczkę na lipiec. Będzie trwała 4 dni, od 8 lipca do 12 lipca.'}",1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1
50,"Jestem nauczycielką angielskiego. Moje hobby to czytanie literatury anglojęzycznej, prowadzenie zajęć językowych oraz eksploracja miejsc związanych z historią literatury. Wolny czas najchętniej spędzam w bibliotekach, muzeach literackich oraz na spotkaniach kulturalnych związanych z językiem angielskim.","{'Data': 'Planuję swoją wycieczkę na sierpień. Będzie trwała 6 dni, od 15 sierpnia do 20 sierpnia.'}",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1
51,"Jestem prawniczką i postanowiłam wziąć urlop. Moje hobby to czytanie literatury prawniczej, zwiedzanie miejsc związanych z historią prawa oraz relaks na plażach. Wolny czas najchętniej spędzam w muzeach prawa, na plażach oraz uczestnicząc w wydarzeniach kulturalnych.","{'Data': 'Planuję swoją wycieczkę na wrzesień. Będzie trwała 8 dni, od 5 września do 12 września.'}",1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1
52,"Jestem turystką uwielbiającą plażowanie i fascynującą się nowoczesną architekturą. W moim wolnym czasie najchętniej relaksuję się na plażach, a także zwiedzam nowoczesne budowle i obiekty architektoniczne. Interesuje mnie połączenie piękna naturalnego krajobrazu z nowatorskimi konstrukcjami architektonicznymi.","{'Data': 'Planuję swoją wycieczkę na lipiec. Będzie trwała 10 dni, od 15 lipca do 24 lipca.'}",1,2,1,1,4,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,1,2,1,1,1,2,3,4,2,2
53,"Jestem turystką uwielbiającą historię miejsc oraz gotowanie kuchni regionalnej. Moje hobby to odkrywanie historii miejsc, a także przygotowywanie i degustowanie tradycyjnych potraw. Wolny czas najchętniej spędzam na zwiedzaniu miejsc o bogatej historii oraz próbowaniu autentycznych smaków kuchni regionalnej.","{'Data': 'Planuję swoją wycieczkę na maj. Będzie trwała 7 dni, od 10 maja do 17 maja.'}",1,2,1,1,1,1,1,1,1,2,3,1,2,1,1,2,2,3,3,2,2,1,1,3,4,2,2,2,3,2,2,2,2,3,1,1,1,1,2,3,2,1,4,3,4,1,1,1,1,1,2,3,2
54,Jestem turystką uwielbiającą sztukę uliczną oraz fotografię krajobrazową. Moje hobby to odkrywanie unikalnych dzieł sztuki na ulicach miast i utrwalanie ich piękna za pomocą aparatu fotograficznego. Wolny czas najchętniej spędzam spacerując po ulicach pełnych murali i fotografując urokliwe krajobrazy.,"{'Data': 'Planuję swoją wycieczkę na sierpień. Będzie trwała 6 dni, od 15 sierpnia do 20 sierpnia.'}",1,2,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,5,1,1,2,1,4,1,2,1,3,1,1,1,1,1,3,2,2
55,"Jestem turystką uwielbiającą dziką przyrodę oraz nurkowanie podwodne. Moje hobby to odkrywanie podwodnych ekosystemów i obserwowanie różnorodności morskiego życia. Wolny czas najchętniej spędzam pod wodą, eksplorując tajemnicze rafy i głębiny oceanu.","{'Data': 'Planuję swoją wycieczkę na wrzesień. Będzie trwała 8 dni, od 5 września do 12 września.'}",1,1,2,1,1,1,1,1,1,4,5,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,4,1,3,2,1
56,"Jestem turystką pasjonującą się kulturą lokalną oraz zbieraniem tradycyjnych rękodzieł. Moje hobby to odkrywanie lokalnych tradycji, rzemiosł i kolekcjonowanie unikalnych wyrobów artystycznych. Wolny czas najchętniej spędzam na eksploracji miejsc, gdzie mogę poznać autentyczną kulturę danego regionu i zdobyć rękodzielnicze pamiątki.","{'Data': 'Planuję swoją wycieczkę na październik. Będzie trwała 10 dni, od 8 października do 17 października.'}",1,2,1,1,1,1,1,1,1,2,3,2,3,1,1,1,1,3,2,2,2,1,1,2,3,2,1,1,1,1,2,2,1,2,1,1,2,3,3,3,3,2,4,5,4,1,1,1,2,1,4,4,3
57,"Jestem pobożną turystką z głębokimi wartościami religijnymi. Moje hobby obejmuje odwiedzanie miejsc o znaczeniu sakralnym, uczestnictwo w nabożeństwach i refleksję duchową. Wolny czas najchętniej spędzam w miejscach, które inspirują do modlitwy i kontemplacji.","{'Data': 'Planuję swoją wycieczkę na maj. Będzie trwała 7 dni, od 15 maja do 21 maja.'}",1,2,1,1,1,1,1,1,4,3,2,1,2,1,1,1,1,5,4,5,3,4,4,2,3,3,1,1,1,2,3,4,3,3,2,1,1,3,2,2,2,1,3,3,3,1,1,1,1,1,4,4,2
58,"Jestem turystką pasjonującą się architekturą oraz eksploracją ukrytych zaułków miast. Moje hobby obejmuje odkrywanie unikalnych konstrukcji, historycznych budowli i malowniczych zakątków, które często są niedoceniane, ale pełne charakteru.","{'Data': 'Planuję swoją wycieczkę na wrzesień. Będzie trwała 14 dni, od 10 września do 24 września.'}",1,3,1,2,1,2,1,1,2,4,2,2,4,3,2,2,3,5,5,4,3,3,2,2,5,4,2,3,2,3,3,4,2,4,2,3,3,4,4,3,4,2,4,4,4,2,1,2,2,5,5,5,5
59,"Jestem turystką z zainteresowaniami religijnymi, filozoficznymi oraz politycznymi. Moje hobby obejmuje zwiedzanie miejsc o różnych wyznaniach, poznawanie różnych kultur i uczestnictwo w wydarzeniach związanych z historią i współczesnością danego regionu.","{'Data': 'Planuję swoją wycieczkę na październik. Będzie trwała 10 dni, od 5 października do 15 października.'}",2,3,2,2,2,1,2,1,3,3,3,2,3,2,2,1,3,4,4,4,4,5,5,3,3,2,1,2,1,3,3,4,2,3,2,1,2,3,3,3,3,2,4,4,4,2,2,2,2,3,4,4,3
60,"Jestem turystką pasjonującą się muzeami nauki, a moje hobby to eksploracja fascynujących jaskiń. Lubię połączenie naukowej wiedzy z przygodowym duchem odkrywczym, co sprawia, że moje podróże są pełne ciekawych doświadczeń.","{'Data': 'Planuję swoją wycieczkę na maj. Będzie trwała 12 dni, od 10 maja do 21 maja.'}",2,3,2,1,1,2,1,1,3,2,4,1,3,2,1,2,5,2,2,1,1,2,1,3,2,1,1,3,1,2,2,1,1,2,1,1,1,2,3,3,2,1,3,3,4,1,4,1,2,3,4,3,2
61,"Jestem turystką z zamiłowaniem do historii sztuki, a moje hobby to rzeźba w drewnie. Lubię odkrywać różnorodność artystyczną oraz inspirujące miejsca, które pobudzają moją twórczość artystyczną.","{'Data': 'Planuję swoją wycieczkę na czerwiec. Będzie trwała 14 dni, od 7 czerwca do 20 czerwca.'}",2,3,1,2,1,1,2,1,2,3,3,1,3,1,1,1,4,4,4,3,2,2,1,3,4,3,1,3,2,3,2,3,1,3,1,1,2,5,3,3,5,2,4,3,4,1,2,1,2,3,4,4,3
62,"Jestem turystką, która uwielbia aktywność fizyczną i sport. Podczas podróży poszukuję miejsc, gdzie mogę połączyć przyjemność z ruchem i ciekawe atrakcje sportowe.","{'Data': 'Planuję swoją wycieczkę na lipiec. Będzie trwała 10 dni, od 15 lipca do 24 lipca.'}",3,4,4,2,4,5,5,1,3,4,4,5,3,3,1,2,3,2,2,1,1,2,1,3,3,3,1,2,3,2,2,1,1,2,1,1,2,2,4,3,2,1,3,3,3,1,2,4,3,4,5,3,3
63,"Jestem aktywnym turystą na emeryturze, uwielbiającym różnorodne formy aktywności. Szukam miejsc, które oferują zarówno ciekawe atrakcje turystyczne, jak i możliwość aktywnego spędzania czasu na świeżym powietrzu.","{'Data': 'Planuję swoją wycieczkę na wrzesień. Będzie trwała 12 dni, od 10 września do 21 września.'}",3,4,4,3,4,3,4,2,3,4,5,4,3,3,2,3,4,4,4,3,2,2,2,4,5,4,3,4,3,4,3,3,2,4,3,3,4,3,5,4,4,3,5,4,5,2,3,4,3,4,5,4,4
64,"Jestem młodą artystką o imieniu Emily Johnson. Moje zainteresowania skupiają się głównie wokół sztuki współczesnej. Uwielbiam podróże artystyczne, podczas których poszukuję inspiracji w różnych miejscach na świecie.","{'Data': 'Planuję swoją wycieczkę na marzec. Będzie trwała 7 dni, od 15 marca do 21 marca.'}",2,3,1,2,2,1,2,1,3,4,3,2,3,2,1,1,4,3,4,2,2,3,1,3,2,2,1,3,2,3,2,2,1,3,1,4,3,4,4,3,5,3,3,4,5,5,3,2,2,5,5,3,3
65,"Jestem Alex Turner, naukowiec specjalizujący się w ekologii morskiej. W moim wolnym czasie kocham odkrywać różnorodność przyrody, zarówno na lądzie, jak i pod wodą. Interesuje mnie ekoturystyka, zwłaszcza miejsca, które promują ochronę środowiska.","{'Data': 'Planuję swoją ekoturystyczną wycieczkę na maj. Będzie trwała 10 dni, od 10 maja do 19 maja.'}",1,2,3,1,2,1,1,1,4,5,5,4,3,3,1,1,4,2,2,1,1,2,1,3,2,2,1,2,1,2,2,1,1,3,1,3,2,3,4,3,2,1,3,3,4,1,2,2,4,2,3,2,3
66,Jestem pasjonatką podróży i kuchni świata. Moje zainteresowania skupiają się na odkrywaniu lokalnych smaków i tradycji kulinarnej. Wolny czas najchętniej spędzam na degustacjach regionalnych potraw i poszukiwaniach unikalnych składników spożywczych.,"{'Data': 'Planuję swoją podróż kulinarną na wrzesień. Będzie trwała 14 dni, od 5 września do 18 września.'}",2,3,1,2,2,1,1,1,3,4,3,2,3,2,1,1,3,2,2,1,1,3,1,3,2,2,1,2,1,2,2,1,1,3,1,3,2,3,4,3,2,1,3,3,4,1,2,2,4,2,3,2,3
67,"Jestem młodym pasjonatem sztuki współczesnej i fotografią. Moje zainteresowania koncentrują się na nowoczesnych formach wyrazu artystycznego. Wolny czas spędzam na zwiedzaniu galerii sztuki, uczestnictwie w wystawach oraz poszukiwaniu inspiracji w świecie nowoczesnej sztuki.","{'Data': 'Planuję swoją artystyczną podróż na październik. Będzie trwała 7 dni, od 15 października do 21 października.'}",1,3,1,2,2,1,1,1,3,2,2,2,2,1,1,1,4,2,2,1,1,2,1,3,2,2,1,2,1,2,2,1,1,3,1,5,2,4,3,3,5,2,3,3,4,2,2,2,2,4,5,2,3
68,"Jestem ekscentrycznym wynalazcą, zawsze poszukującym nietuzinkowych konstrukcji technologicznych. Moje zainteresowania obejmują odkrywanie innowacyjnych wynalazków, niekonwencjonalnych muzeów nauki oraz miejsc, gdzie mogę poznać najnowsze osiągnięcia technologii.","{'Data': 'Planuję swoje nietypowe badania na listopad. Będą trwały 10 dni, od 8 listopada do 17 listopada.'}",2,3,1,3,1,2,1,1,3,3,4,1,4,3,2,3,5,2,3,2,2,3,2,4,4,3,2,4,3,2,2,3,2,4,3,1,2,3,3,4,2,1,4,3,5,1,3,2,2,4,5,3,4
69,"Jestem entuzjastką działań na świeżym powietrzu, uwielbiam sporty ekstremalne i poszukiwanie przygód na wolności. Mój wolny czas spędzam na eksploracji miejsc oferujących aktywności rekreacyjne i adrenaliny, takie jak wspinaczka, nurkowanie, jazda na nartach oraz wszelkiego rodzaju ekstremalne sporty.","{'Data': 'Planuję moją przygodową podróż na styczeń. Będzie trwała 14 dni, od 10 stycznia do 23 stycznia.'}",1,2,2,1,1,5,1,4,2,3,5,3,1,2,1,1,2,1,1,1,1,1,1,2,3,4,4,3,4,2,2,1,1,3,1,1,2,1,3,2,1,1,2,2,2,1,1,2,1,1,4,2,3
70,"Jestem miłośnikiem kultury i historii, a także pasjonatem literatury i sztuki. W wolnym czasie uwielbiam czytać klasykę literatury światowej, zwiedzać muzea i galerie sztuki. Cenię miejsca związane z historią oraz te, które oferują możliwość zanurzenia się w kulturę lokalną.","{'Data': 'Planuję moją podróż na maj. Będzie to krótka wycieczka trwająca 5 dni, od 15 maja do 20 maja.'}",1,3,1,2,2,1,2,1,2,4,4,2,3,1,3,2,4,5,5,4,3,2,2,3,5,4,1,4,3,4,3,4,3,4,2,3,2,4,3,5,5,3,5,4,5,2,1,1,2,1,5,5,4
71,"Jestem pasjonatem sportów ekstremalnych i najnowszych technologii. Wolny czas najchętniej spędzam aktywnie, uczestnicząc w różnych rodzajach ekstremalnych rozrywek. Interesuję się również innowacjami technologicznymi. Lubię odwiedzać nowoczesne obiekty i miejsca, które oferują unikalne wrażenia związane zarówno z ekstremalnymi doświadczeniami, jak i nowoczesnymi technologiami.","{'Data': 'Planuję moją podróż na lipiec. Będzie to intensywna wycieczka trwająca 10 dni, od 8 lipca do 17 lipca.'}",4,3,3,2,4,5,5,4,2,4,3,3,2,3,1,2,4,1,1,2,2,1,1,2,3,3,4,5,5,4,2,3,4,3,2,1,2,1,3,2,1,3,4,3,4,2,3,1,1,5,5,2,3
72,"Jestem miłośniczką literatury i sztuki. W wolnym czasie najchętniej spędzam czas na czytaniu książek i eksploracji miejsc związanych z kulturą i sztuką. Interesuje mnie głównie dziedzictwo kulturowe i zabytki historyczne. Lubię spokojne, kulturalne miejsca, gdzie mogę delektować się atmosferą i inspirującymi dziełami sztuki.","Wycieczka planowana na maj, trwająca 7 dni od 15 maja do 21 maja.",2,3,1,2,3,1,1,1,3,4,4,1,4,2,1,2,3,4,5,4,4,2,2,4,5,3,2,3,3,4,3,4,3,4,3,5,3,5,4,4,5,4,5,4,5,3,2,1,2,3,4,5,3
73,"Jestem pasjonatem historii i architektury. Wolny czas spędzam na odkrywaniu miejsc związanych z dziedzictwem kulturowym. Interesują mnie zabytki historyczne, muzea lokalne oraz tradycje miejscowej ludności. Preferuję aktywne zwiedzanie i eksplorację ukrytych zakątków miast.","W maju, 10 dni.",2,3,1,2,2,4,3,1,3,4,5,2,4,3,1,2,4,5,5,4,3,3,2,5,5,4,4,5,4,5,4,4,3,5,4,3,2,3,3,5,4,3,5,5,5,2,3,2,1,2,4,5,3
74,Jestem entuzjastką sztuki nowoczesnej. W wolnym czasie eksploruję galerie sztuki i uczestniczę w wydarzeniach kulturalnych. Preferuję miejsca związane z nowoczesnymi dziełami artystycznymi oraz interesującą architekturą.,"W lipcu, 7 dni.",1,3,1,2,2,1,2,1,2,2,2,1,3,2,1,1,3,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,4,1,4,3,1,5,3,2,3,4,5,2,1,1,4,4,2,3
75,"Jestem entuzjastą sportów ekstremalnych. Wolny czas spędzam na aktywnościach rekreacyjnych. Preferuję miejsca oferujące ekstremalne atrakcje, adrenalina i możliwość uprawiania sportów ekstremalnych.","Sierpień, 10 dni.",3,2,4,1,3,5,4,4,1,4,3,2,2,3,1,2,2,1,1,1,1,1,1,2,3,3,4,3,4,2,1,1,1,3,2,1,1,1,3,2,1,1,3,3,3,1,1,1,2,3,4,1,2
76,"Jestem miłośniczką sztuki nowoczesnej. W wolnym czasie eksploruję galerie i muzea sztuki. Preferuję miejsca kultury, gdzie mogę się zanurzyć w nowoczesnych i eksperymentalnych dziełach artystycznych.","lipiec 2023, 7 dni.",2,3,1,2,2,1,1,1,1,2,1,2,3,1,1,1,1,2,2,2,3,2,1,1,2,1,1,1,1,2,2,2,1,2,1,3,1,2,3,2,5,3,4,3,4,4,1,1,2,4,4,3,2
77,"Jestem zapalonym miłośnikiem sportów ekstremalnych. W wolnym czasie uprawiam surfing, snowboarding i wspinaczkę. Preferuję aktywne formy spędzania czasu i poszukuję miejsc, które oferują ekstremalne atrakcje oraz fantastyczne krajobrazy do fotografowania.","sierpień 2023, 10 dni.",3,2,4,1,2,5,1,5,1,4,3,5,2,3,1,2,1,1,1,1,1,1,1,2,3,3,2,1,2,2,1,1,1,3,1,1,1,1,2,1,1,1,3,2,2,1,1,1,2,2,4,1,2
78,"Jestem pasjonatką historii sztuki i literatury. W wolnym czasie uwielbiam zwiedzać muzea, galerie sztuki i antyczne miejsca. Lubuję się w czytaniu książek oraz fotografii krajobrazowej. Wolę spokojne i kulturalne miejsca, gdzie mogę delektować się atmosferą i pięknem otoczenia.","lipiec 2023, 14 dni.",1,3,2,2,2,1,1,1,2,4,4,2,3,3,3,2,5,4,5,3,4,3,3,5,4,4,1,4,2,4,3,4,3,4,2,4,2,5,3,5,5,3,5,4,5,2,1,1,2,2,4,5,3
79,"Jestem miłośnikiem sportów ekstremalnych i przygód na świeżym powietrzu. Wolny czas spędzam aktywnie, uprawiając różne sporty ekstremalne. Interesuje mnie adrenalina i piękno dzikiej przyrody. Lubię także poznawać różne kultury i tradycje miejsc, które odwiedzam.","sierpień 2023, 10 dni.",2,1,3,1,1,5,4,5,3,5,5,2,2,3,1,2,2,2,1,2,2,3,3,4,4,4,4,4,4,3,2,3,1,2,3,3,1,1,2,3,1,2,3,2,3,1,2,1,1,2,3,3,2
80,"Jestem miłośniczką literatury i sztuki. Spędzam wolny czas na czytaniu książek, zwiedzaniu muzeów i uczestnictwie w wydarzeniach kulturalnych. Interesuje mnie historia oraz architektura miejsc, które odwiedzam. Preferuję spokojne, kulturalne miejsca i cenię piękno artystycznych doświadczeń.","lipiec 2023, 7 dni.",1,2,1,2,3,1,1,1,2,4,5,2,3,2,1,1,4,5,5,4,4,3,3,4,5,3,2,3,2,4,3,4,3,3,2,4,2,4,4,4,5,4,5,4,5,3,3,2,2,2,3,5,3
81,"Jestem zapalonym miłośnikiem sportów ekstremalnych. Wolny czas spędzam na aktywnościach rekreacyjnych, takich jak surfowanie, wspinaczka górska i bungee jumping. Preferuję miejsca oferujące możliwości ekstremalnych doświadczeń. Po intensywnych aktywnościach chętnie odpoczywam w przyrodniczych oazach.","sierpień 2023, 10 dni.",1,2,4,1,2,5,3,5,2,4,5,5,1,3,1,2,2,1,1,2,1,1,1,2,3,3,4,2,4,3,2,3,2,3,1,1,1,1,3,2,1,2,2,2,2,1,1,3,4,1,4,3,3
82,"Jestem entuzjastką historii Polski i literatury. Podróżuję, aby odkrywać zabytki historyczne, muzea narodowe i miejsca związane z literaturą. Interesują mnie również kulturalne wydarzenia, festiwale filmowe i lokalna kuchnia. W podróżach cenione są dla mnie również piękne ogrody botaniczne oraz możliwość wizyty w ciekawych parkach narodowych.","lipiec 2023, 14 dni.",2,3,2,1,2,1,2,1,2,3,4,2,3,3,2,3,3,5,5,4,3,2,2,4,5,4,3,4,5,4,3,4,4,4,2,2,3,3,4,5,3,3,5,4,5,2,1,3,2,2,3,5,3
83,"Jestem pasjonatem sportów ekstremalnych. Lubię aktywność na świeżym powietrzu i poszukiwanie miejsc do uprawiania moich ulubionych sportów. Interesuję się także miejscami związanych z dziedzictwem kulturowym i zabytkami historycznymi, które odwiedzam w przerwach między aktywnościami sportowymi.","sierpień 2023, 10 dni.",3,2,2,1,3,5,4,5,2,4,3,4,2,3,1,2,2,1,1,1,1,1,1,2,3,2,3,2,4,3,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,2,3,1,2
84,"Jestem pasjonatką różnorodności kulturowej i tradycji miejscowych społeczności. Lubię głęboko zanurzać się w lokalnej atmosferze, próbować tradycyjnych potraw i uczestniczyć w miejscowych obyczajach. Podczas podróży staram się zrozumieć historię, sztukę i codzienne życie ludzi, których kultura mnie fascynuje.",lipiec 2023 - wrzesień 2023,2,3,2,1,3,1,2,1,3,4,5,3,2,2,1,2,3,4,4,3,2,3,3,4,4,3,2,3,4,4,3,3,2,3,2,4,3,4,4,5,5,3,5,4,5,2,1,2,3,2,3,4,4
85,"Jestem miłośnikiem podróży z zamiłowaniem do historii. Fascynują mnie miejsca związane z przeszłością, architekturą i kulturą. Zawsze zabieram ze sobą aparat fotograficzny, by uwieczniać piękno i atmosferę odwiedzanych miejsc.",maj 2023,3,4,2,1,2,1,2,1,3,4,4,3,4,3,2,2,4,5,5,4,3,3,3,4,5,4,3,4,4,4,3,3,2,4,3,4,3,4,4,4,4,3,5,4,5,2,2,3,3,3,4,5,4
86,"Jestem entuzjastką podróży, zwłaszcza do miejsc z bogatą historią i kulturą. Na wycieczkach cenę sobie spokój i możliwość delektowania się pięknem architektury oraz dziełami sztuki. Zdjęcia przyrody oraz zabytków to moja pasja.",wrzesień 2023,2,3,2,1,3,1,2,1,3,4,4,3,4,3,2,2,4,5,5,4,3,3,3,4,5,4,3,4,4,4,3,3,2,4,3,4,3,4,4,4,4,3,5,4,5,2,2,3,3,3,4,5,4
87,"Jestem emerytowanym nauczycielem z pasją do przyrody i historii. Chciałbym spędzić 3 dni na wycieczce, łącząc aktywny wypoczynek z odkrywaniem miejsc z bogatą historią. Interesują mnie zarówno zabytki architektury, jak i malownicze tereny przyrodnicze.",maj 2023,2,3,3,1,2,1,2,1,4,4,5,3,4,3,2,2,3,4,4,3,3,2,2,4,4,3,2,3,3,4,3,3,2,4,3,3,2,3,3,4,3,2,4,3,4,2,2,3,3,2,4,4,3
88,"Jestem miłośnikiem aktywnego spędzania czasu w mieście. Cenię sobie różnorodność atrakcji, od parków po zabytki architektoniczne. Planuję 4-dniową wycieczkę, w trakcie której chciałbym odkrywać ciekawe miejsca, uczestniczyć w lokalnych wydarzeniach i korzystać z różnych form rozrywki.",maj 2023,4,3,3,2,3,4,4,2,3,3,2,2,4,3,2,3,4,3,4,2,2,1,2,3,3,3,2,3,2,2,2,2,1,4,2,3,4,3,4,3,4,3,4,3,4,3,2,3,3,4,4,3,4
89,"Jestem entuzjastą literatury i sztuki. Moje zainteresowania skupiają się głównie na odkrywaniu miejsc związanych z kulturą i historią literacką oraz eksplorowaniu galerii sztuki współczesnej. Planuję 3-dniową wycieczkę, podczas której chciałbym odwiedzić interesujące muzea, biblioteki i artystyczne przestrzenie.",kwiecień 2023,2,3,2,1,2,1,2,1,2,3,2,1,3,2,1,2,3,3,3,2,2,1,2,3,2,2,1,2,1,2,2,2,1,3,1,3,3,3,3,3,4,3,3,3,3,4,2,2,2,3,3,3,3
90,"Jestem turystką podróżującą z dużą rodziną. Nasze zainteresowania to głównie miejsca przyjazne dla dzieci, parki rozrywki, plaże, ale także ciekawe i edukacyjne atrakcje. Planujemy 5-dniową wycieczkę, gdzie każdy znajdzie coś dla siebie.",lipiec 2023,4,3,5,3,4,2,4,2,3,4,4,5,3,3,2,3,4,4,4,3,2,2,2,4,3,3,2,3,2,3,3,3,2,4,2,4,4,4,5,4,3,3,4,4,4,3,3,5,4,3,4,4,4
